HD 104985 b,199.505,2637.9,12.6,7.25,100.86,4877,1.778,2.3,11
HD 106252 b,1531,2202.5619,12.7,5.91,37.4,5874,0.129,1.01,1.1
HD 106270 b,1888,3219.6179,12.5,9.06,94.06,5509,0.868,1.39,2.66
HD 106315 b,9.55804,5.99,2.32,2.64,109.7,6277,0.388,1.08,1.29
HD 106315 c,21.05788,17.1,4.31,1.17,109.7,6277,0.388,1.08,1.29
HD 10647 b,989.2,298.75,13.8,0.625,17.34,6218,0.149,1.11,1.1
HD 106515 A b,3630,3054.22,12.5,8.59,34.12,5362,0.09,0.97,1.62
HD 106906 b,,3496,12.4,10.1,103.33,6516,0.75,1.5,2.03
HD 10697 b,1075.69,2028.70889,12.7,5.44,32.6,5600,0.478,1.13,1.79
HD 107148 b,48.056,66.741,9.6,0.415,49.49,5797,0.121,1.12,1.15
HD 108147 b,10.8985,82.95,10.9,0.352,38.96,6265,0.286,1.27,1.23
HD 108341 b,1129,1112.4,13.1,2.72,49.4,5122,-0.37,0.84,0.79
HD 108863 b,437.7,767.24162,13.3,1.79,165.52,4878,1.375,1.59,5.74
HD 108874 b,394.48123,451.3186,13.6,0.986,68.5,5600,0,1.1,1.05
HD 108874 c,1624,314.64,13.8,0.658,68.5,5600,0,1.1,1.05
HD 109246 b,68.27,273.3338,13.9,0.559,65.6,5844,0.1,1.2,1.07
HD 109271 b,7.8543,17.162,4.31,1.18,55.96,5783,0.301,1.05,1.29
HD 109271 c,30.93,24.154,5.27,0.907,55.96,5783,0.301,1.05,1.29
HD 109749 b,5.239891,85.8141,11.1,0.345,63.2,5824,0.19,1.13,1.22
HD 110014 b,835.477,3524.59,12.4,10.2,90,4445,2.304,2.17,20.9
HD 111232 b,1143,2269.3062,12.7,6.09,28.98,5512,-0.161,0.84,0.9
HD 111591 b,1056.4,1398.452,12.9,3.58,114.54,4884,1.581,1.94,8.03
HD 111998 b,825.9,1433.4133,12.9,3.67,32.73,6557,0.512,1.18,1.45
HD 113337 b,324,899.42,13.2,2.15,36.22,6576.6,0.62,1.4,1.5
HD 113538 b,663.2,114.41,13.2,0.273,15.9,4462,-0.896,0.58,0.53
HD 113538 c,1818,295.57,13.8,0.618,15.9,4462,-0.896,0.58,0.53
HD 113996 b,610.2,2002.329,12.7,5.37,101.63,4181,2.464,1.49,25.11
HD 114386 b,937.70001,362.3262,13.7,0.774,27.95,4836,-0.544,0.6,0.76
HD 114613 b,4000,113.46531,13.1,0.277,20.29,5641,0.608,1.27,2.14
HD 114729 b,1114,346.4347,13.7,0.74,37.85,5835,0.421,1.24,1.55
HD 114762 b,83.9151,3397.6027,12.44,9.7,40.23,5869,0.221,0.8,1.2
HD 114783 b,493.7,349.6,13.7,0.747,20.4,5135,-0.373,0.85,0.83
HD 114783 c,4319,194.19413,14.1,0.381,20.4,5135,-0.373,0.85,0.83
HD 11506 b,1622.1,1535.1189,12.9,3.93,51.7,6030,0.33,1.24,1.34
HD 11506 c,223.41,129.67464,14.2,0.249,51.7,6030,0.33,1.24,1.34
HD 116029 b,670,444.962,13.6,0.972,123.68,4819,1.063,0.83,4.89
HD 116029 c,907,403.6441,13.7,0.863,123.68,4819,1.063,0.83,4.89
HD 117207 b,2597,549.8459,13.5,1.23,32.38,5662,0.066,0.96,1.11
HD 11755 b,433.70001,1789.3829,12.8,4.69,231.5,4312,2.169,0.72,20.58
HD 117618 b,25.827,60.3877,9.05,0.448,37.82,5977,0.214,1.17,1.2
HD 118203 b,6.1335,886.7457,13.2,2.12,92.51,5864,0.646,1.84,2.06
HD 119130 b,16.9841,24.5,2.63,7.4,114.29,5725,0.093,1,1.09
HD 11964 b,1945,198,14.1,0.388,33.57,5349,0.472,1.12,1.95
HD 11964 c,37.91,25,5.38,0.882,33.57,5349,0.472,1.12,1.95
HD 11977 b,711,2080,12.7,5.58,68.05,4970,1.839,1.91,10.09
HD 120084 b,2082,1430.2,12.9,3.66,103.35,4892,1.64,2.39,9.12
HD 121504 b,63.33,479.9233,13.6,1.05,41.71,6027,0.151,1.62,1.07
HD 12484 b,58.83,947.1334,13.2,2.26,51.1,5920,0.022,1.01,1
HD 125595 b,9.6737,6.3566,2.4,2.53,28.22,4691,-0.617,0.29,0.74
HD 125612 b,557.04,985.273,13.1,2.41,57.72,5841,0.06,1.11,1.05
HD 125612 c,4.15514,17.48065,4.36,1.16,57.72,5841,0.06,1.11,1.05
HD 125612 d,2835,2313.8024,12.6,6.36,57.72,5841,0.06,1.11,1.05
HD 12648 b,133.60001,622.9468,13.4,1.42,158.4,4835,1.753,0.67,11.02
HD 12661 b,262.70862,772.3269,13.3,1.8,37.89,5645,0.134,1.2,1.2
HD 12661 c,1708,575.884,13.4,1.32,37.89,5645,0.134,1.2,1.2
HD 126614 b,1244,130.3103,14.2,0.25,73.25,5568,0.164,1.26,1.32
HD 128311 b,453.019,562.24127,13.5,1.26,16.52,4863.47,-0.512,0.83,0.76
HD 128311 c,921.538,1204.25787,13,3.01,16.52,4863.47,-0.512,0.83,0.76
HD 128356 b,298.2,282.8687,13.9,0.579,26.03,4875,-0.444,0.65,0.85
HD 129445 b,1840,508.507,13.5,1.14,67.57,5605,0.09,0.99,1.18
HD 130322 b,10.70871,365.49,13.7,0.781,31.91,5387,-0.235,0.92,0.85
HD 131496 b,896,572.094,13.4,1.31,132.34,4846,1.16,1.34,4.44
HD 131664 b,1951,6076.9096,12.1,18.8,52.89,5892,0.132,1.19,1.08
HD 13167 b,2613,1052.0173,13.1,2.57,149.57,5671,0.96,1.35,2.39
HD 13189 b,471.60001,3480.2385,12.4,10,504.71,4175,2.636,2.24,38.41
HD 132406 b,974,1709.9254,12.8,4.48,70.93,5783,0.262,1.03,1.34
HD 132563 b,1544,473.547,13.6,1.03,105.47,6073,0.367,1.08,1.09
HD 133131 A b,649,451.3186,13.6,0.986,47,5799,-0.017,0.95,0.94
HD 133131 A c,3568,133.4886,14.3,0.251,47,5799,-0.017,0.95,0.94
HD 133131 B b,5769,794.575,13.3,1.86,47,5805,-0.009,0.93,0.99
HD 134060 b,3.2696,10.1,3.16,1.76,24.2,5966,0.158,1.09,1.16
HD 134060 c,1291.5646,29.29,5.91,0.78,24.2,5966,0.158,1.09,1.16
HD 134987 b,258.17999,511.7063,13.5,1.14,22.2,5736,0.196,1.1,1.22
HD 134987 c,5000,260,13.9,0.532,22.2,5736,0.196,1.1,1.22
HD 136352 b,11.5824,4.81,2.04,3.11,14.81,5664,-0.004,0.81,1.04
HD 136352 c,27.5821,10.8,3.28,1.68,14.81,5664,-0.004,0.81,1.04
HD 136352 d,107.5983,8.58,2.87,1.99,14.81,5664,-0.004,0.81,1.04
HD 136418 b,464.29999,680.1562,13.3,1.59,105.49,4989,0.921,1.48,3.78
HD 137388 A b,330,63.566,9.32,0.431,40.53,5181,-0.278,0.68,0.88
HD 13908 b,19.382,274.91,13.9,0.562,79.73,6255,0.602,1.29,1.67
HD 13908 c,931,1630.4,12.8,4.27,79.73,6255,0.602,1.29,1.67
HD 13931 b,4218,699.226,13.3,1.63,47.46,5867,0.241,1.3,1.25
HD 139357 b,1125.7,3101.89,12.5,8.73,112.45,4700,1.823,1.35,11.47
HD 14067 b,1455,2479,12.6,6.81,163.4,4815,1.898,2.4,12.4
HD 141399 b,94.44,143.34133,14.3,0.269,36.2,5600,0.214,1.07,1.39
HD 141399 c,201.99,422.7139,13.6,0.923,36.2,5600,0.214,1.07,1.39
HD 141399 d,1069.8,375.0394,13.7,0.801,36.2,5600,0.214,1.07,1.39
HD 141399 e,5000,209.7678,14.1,0.411,36.2,5600,0.214,1.07,1.39
HD 141937 b,653.21997,3079.7727,12.5,8.66,33.39,5870,0.08,1.09,1.03
HD 142 b,349.7,397.27,13.7,0.849,26.21,6245,0.474,1.23,1.47
HD 142 c,6005,1684.4,12.8,4.41,26.21,6245,0.474,1.23,1.47
HD 142022 A b,1928,1411.1652,12.9,3.61,34.31,5421,-0.053,0.9,1.04
HD 142245 b,1299,975.7381,13.1,2.39,97.5,4922,1.032,3.5,4.63
HD 142415 b,386.29999,530.7761,13.5,1.19,35.57,5940,0.099,1.07,1.04
HD 143105 b,2.1974,384.5743,13.7,0.822,48.7,6380,0.556,1.51,1.65
HD 143361 b,1046.2,1106.0484,13.1,2.7,65.66,5505,-0.092,0.95,0.99
HD 145377 b,103.95,1913.3366,12.8,5.01,53.57,6014,0.139,1.2,1.05
HD 145457 b,176.3,708.7609,13.3,1.66,135.82,4769,1.699,1.23,10.52
HD 145934 b,2730,724.62,13.3,1.69,229.35,4855.85,1.355,1.75,5.38
HD 1461 b,5.77152,6.44,2.42,2.5,23.47,5765,0.097,1.02,1.24
HD 1461 c,13.5052,5.59,2.23,2.77,23.47,5765,0.097,1.02,1.24
HD 147018 b,44.236,674,13.4,1.54,42.96,5441,-0.148,0.93,0.94
HD 147018 c,1008,2080,12.7,5.58,42.96,5441,-0.148,0.93,0.94
HD 147379 b,86.78,28.55,5.82,0.796,10.77,4156,-0.971,0.6,0.57
HD 147513 b,528.4,385,13.7,0.823,12.91,5883,-0.01,1.11,0.98
HD 14787 b,676.6,356.28743,13.7,0.761,119.54,4946,1.115,1.43,5.01
HD 147873 b,116.596,1633.6462,12.8,4.28,104.93,5972,0.777,1.38,2.29
HD 147873 c,491.54,731.009,13.3,1.71,104.93,5972,0.777,1.38,2.29
HD 148156 b,1027,270.144,13.9,0.553,57.22,6308,0.25,1.22,1.21
HD 148164 b,328.55,390.9309,13.7,0.835,77.37,6032,0.33,1.21,1.34
HD 148164 c,5062,1640.0028,12.8,4.3,77.37,6032,0.33,1.21,1.34
HD 148284 b,339.331,10710.871,11.8,35.8,121.61,5572,0.28,1.07,1.48
HD 148427 b,331.5,413.179,13.6,0.903,71.5,5025,0.967,1.64,3.86
HD 149026 b,2.87589,120.7754,8.295,0.85,76.03,6179,0.422,1.42,1.41
HD 149143 b,4.07182,422.7139,13.6,0.923,73.43,5856,0.35,1.2,1.44
HD 1502 b,428.5,874.0325,13.2,2.09,191.96,4947,1.247,1.46,4.67
HD 150706 b,5894,861.28,13.2,2.06,28.29,5961,0.032,1.17,0.96
HD 152079 b,2899,692.8694,13.3,1.62,83.33,5726,0.107,1.1,1.15
HD 152581 b,686.5,594.02427,13.4,1.36,166.54,5027,1.103,1.3,5.14
HD 153950 b,499.39999,937.5985,13.2,2.24,48.52,6124,0.344,1.25,1.28
HD 154345 b,3341.55884,260.6206,13.9,0.533,18.29,5468,-0.223,0.71,0.85
HD 154672 b,163.94,1706.7471,12.8,4.47,64.77,5743,0.26,1.18,1.32
HD 154857 b,408.60001,778.6835,13.3,1.82,63.56,5589,0.665,1.96,2.3
HD 154857 c,3452,819.97,13.2,1.96,63.56,5589,0.665,1.96,2.3
HD 155233 b,818.8,826.358,13.2,1.97,75.13,4960,1.129,1.69,5.03
HD 155358 b,194.3,314.6517,13.8,0.658,43,5905,0.299,1.15,1.38
HD 155358 c,391.9,261,13.9,0.534,43,5905,0.299,1.15,1.38
HD 156279 b,131.05,3140.1604,12.5,8.83,36.23,5453,-0.146,0.95,0.95
HD 156279 c,4191,2733.338,12.6,7.51,36.23,5453,-0.146,0.95,0.95
HD 156411 b,842.2,235.18,14,0.471,56.96,5900,0.731,1.25,2.16
HD 156668 b,4.6455,4.15,1.87,3.49,24.35,4850,0.23,0.77,0.72
HD 156846 b,359.51001,3391.2461,12.4,9.77,47.8,6090,0.681,1.38,1.9
HD 158038 b,521,486.2799,13.5,1.09,95.12,4860,1.005,1.3,4.5
HD 158996 b,820.2,4449.62,12.3,13.1,294.1,4069,3.015,1.8,50.3
HD 159243 b,12.62,359.13,13.7,0.767,73.46,6123,0.114,1.12,1.12
HD 159243 c,248.4,603.9,13.4,1.38,73.46,6123,0.114,1.12,1.12
HD 159868 b,1184.1,704.94694,13.3,1.65,55.94,5534,0.555,1.19,2.13
HD 159868 c,351,244.09344,14,0.489,55.94,5534,0.555,1.19,2.13
HD 1605 b,577.2,296.85322,13.8,0.621,89.03,4915,0.81,1.33,3.49
HD 1605 c,2149,1150.5446,13,2.88,89.03,4915,0.81,1.33,3.49
HD 160691 b,643.25,343.24,13.8,0.718,15.61,5807,0.296,1.08,1.33
HD 160691 c,4205.8,576.519,13.4,1.32,15.61,5807,0.296,1.08,1.33
HD 160691 d,9.6386,10.5547,3.24,1.71,15.61,5807,0.296,1.08,1.33
HD 160691 e,310.55,165.8685,14.2,0.318,15.61,5807,0.296,1.08,1.33
HD 16141 b,75.523,82.6358,10.9,0.351,37.83,5757,0.366,1.11,1.48
HD 16175 b,990,1620.933,12.8,4.25,59.96,5981,0.573,1.63,1.72
HD 162020 b,8.4282,3127.4472,12.5,8.8,30.85,4723,-0.589,0.42,0.75
HD 163607 b,75.2203,249.05159,13.9,0.51,67.92,5522,0.419,1.12,1.76
HD 163607 c,1272,699.54383,13.3,1.63,67.92,5522,0.419,1.12,1.76
HD 16417 b,17.24,22.1,5,0.972,25.41,5841,0.443,1.2,1.64
HD 164509 b,280.17,140.79869,14.3,0.265,53.19,5859,0.12,1.12,1.11
HD 164595 b,40,16.14,4.16,1.23,28.28,5790,0.017,0.99,1.02
HD 164604 b,606.4,858.105,13.2,2.05,39.41,4684,-0.588,0.8,0.77
HD 164922 b,1155,98.5273,12.1,0.306,22.13,5372,-0.14,0.76,0.97
HD 164922 c,75.765,12.9,3.64,1.47,22.13,5372,-0.14,0.76,0.97
HD 165155 b,434.5,918.5287,13.2,2.19,64.98,5426,-0.155,1.02,0.95
HD 1666 b,270,2040,12.7,5.47,118.31,6317,0.73,1.5,1.93
HD 166724 b,5144,1121.89,13.1,2.74,45.19,5127,-0.509,0.81,0.8
HD 167042 b,420.77,540.29,13.5,1.21,49.73,4943,1,1.5,4.5
HD 168443 b,58.11247,2434.157,12.6,6.69,39.67,5491,0.383,0.99,1.51
HD 168443 c,1749.83,5464.221,12.2,16.5,39.67,5491,0.383,0.99,1.51
HD 168746 b,6.404,85.8141,11.1,0.345,41.62,5570,0.006,1.07,1.09
HD 1690 b,533,2793.7257,12.5,7.86,769.37,4374,2.263,1.86,21.66
HD 169830 b,225.62,915.31,13.2,2.19,37.64,6299,0.662,1.4,1.97
HD 169830 c,2102,1283.98,13,3.21,37.64,6299,0.662,1.4,1.97
HD 170469 b,1145,209.7678,14.1,0.411,60.28,5842,0.215,1.1,1.24
HD 17092 b,359.89999,3219.6179,12.5,9.06,229.89,4326,1.756,6.73,13.58
HD 171028 b,550,832.7146,13.2,1.99,90,5671,0.733,1.53,2.47
HD 171238 b,1532,864.4976,13.2,2.07,44.87,5440,-0.09,0.96,1.01
HD 17156 b,21.21663,1115.5833,12.33,3.78,75,6040,0.442,1.41,1.55
HD 173416 b,323.6,858.1,13.2,2.05,132.68,4683,1.892,2,13.5
HD 175167 b,1290,2850.9351,12.5,8.02,71.23,5635,0.456,1.37,1.75
HD 175541 b,298.43,190.06234,14.1,0.373,130.08,5013,1.035,1.39,4.19
HD 175607 b,29.01,8.98,2.94,1.94,45.27,5392,-0.271,0.71,0.7
HD 17674 b,623.8,276.5121,13.9,0.566,44.48,5904,0.205,0.98,1.18
HD 176986 b,6.4898,5.74,2.26,2.73,27.81,4931,-0.48,0.79,0.78
HD 176986 c,16.8191,9.18,2.98,1.91,27.81,4931,-0.48,0.79,0.78
HD 177565 b,44.505,15.1,4,1.3,16.93,5627,-0.054,1,0.97
HD 177830 b,410.10001,537.1327,13.5,1.2,62.88,4901,0.773,1.7,3.26
HD 177830 c,110.9,47.6725,7.87,0.537,62.88,4901,0.773,1.7,3.26
HD 178911 B b,71.484,2552.1749,12.6,7.01,47,5588,-0.043,1.24,1.08
HD 179079 b,14.479,25.74423,5.48,0.86,69.85,5646,0.38,1.14,1.63
HD 179949 b,3.092514,291.12,13.9,0.596,27.48,6168,0.301,1.21,1.25
HD 180053 b,213.72,697.31902,13.3,1.63,137.59,5131,1.099,1.75,4.06
HD 18015 b,2278,1010.6994,13.1,2.47,124.24,5603,0.974,1.49,3.13
HD 180314 b,396.03,6397.9179,12.1,19.8,122.79,4924,1.565,2.2,8.13
HD 180902 b,510.9,535.54355,13.5,1.2,104.89,4961,0.955,1.41,4.16
HD 181342 b,564.1,807.2882,13.2,1.93,110.62,4945,1.172,1.69,4.71
HD 181433 b,9.3743,6.3566,2.4,2.53,26.9,4918,-0.446,0.63,0.79
HD 181433 c,962,203,14.1,0.398,26.9,4918,-0.446,0.63,0.79
HD 181433 d,2172,171,14.2,0.328,26.9,4918,-0.446,0.63,0.79
HD 181720 b,956,127.132,14,0.255,60.31,5736,0.361,1.03,1.5
HD 183263 b,626.51599,1255.4285,13,3.14,54.28,5948,0.251,1.31,1.23
HD 183263 c,3070,1134.61,13,2.84,54.28,5948,0.251,1.31,1.23
HD 185269 b,6.83776,321.0083,13.8,0.671,52.07,5923,0.694,1.3,2
HD 187085 b,986,238.36,14,0.477,45.96,6075,2.13,1.22,1.39
HD 187123 b,3.0965828,166.218,14.2,0.319,46.02,5830,0.13,1,1.16
HD 187123 c,3810,632.46,13.4,1.44,46.02,5830,0.13,1,1.16
HD 18742 b,766,1080.622,13.1,2.64,163.37,4940,1.315,1.36,5.13
HD 188015 b,461.2,476.72,13.6,1.04,50.74,5746,0.059,1.09,1.1
HD 189733 b,2.21857567,359.1479,12.666,0.943,19.78,5052,-0.46,0.79,0.75
HD 190360 b,2915.03687,489.4582,13.5,1.09,16.01,5552,0.074,0.99,1.14
HD 190360 c,17.111,19.069,4.59,1.08,16.01,5552,0.074,0.99,1.14
HD 190647 b,1038.09998,616.5902,13.4,1.41,54.56,5640,0.313,1.14,1.45
HD 190984 b,4885,985.2,13.1,2.41,148.81,5988,0.43,0.91,1.53
HD 191806 b,1606.3,2707.9116,12.6,7.44,65.79,6010,0.348,1.14,1.4
HD 192263 b,24.3556,177.9848,14.2,0.342,19.65,4976,-0.496,0.66,0.74
HD 192310 b,74.72,16.9,4.27,1.19,8.8,5166,-0.415,0.8,0.81
HD 192310 c,525.8,24,5.25,0.911,8.8,5166,-0.415,0.8,0.81
HD 192699 b,340.94,666.17168,13.4,1.52,72.01,5041,1.14,1.38,4.41
HD 195019 b,18.20132,1264.9634,13,3.16,37.71,5751,0.333,1.21,1.48
HD 196050 b,1378,1010.6994,13.1,2.47,50.75,5879,0.345,1.31,1.42
HD 196067 b,3638,2192.9,12.7,5.88,39.98,6017,0.572,1.29,1.73
HD 196885 b,1333,819.97,13.2,1.96,34.2,6254,0.38,1.28,1.31
HD 197037 b,1035.7,251,13.9,0.514,33,6150,0.239,1.11,1.1
HD 19994 b,466.2,435.41,13.6,0.951,22.54,6188,0.566,1.36,1.84
HD 20003 b,11.8482,11.66,3.43,1.59,43.8,5494,-0.143,0.88,0.92
HD 20003 c,33.9239,14.44,3.89,1.35,43.8,5494,-0.143,0.88,0.92
HD 200964 b,606.3,508.21017,13.5,1.14,72.74,4982,1.139,1.39,4.92
HD 200964 c,852.5,385.84562,13.7,0.825,72.74,4982,1.139,1.39,4.92
HD 202206 c,1260,5689.157,12.2,17.2,45.5,5760,0.035,1.27,1.03
HD 202696 b,517.8,634.38868,,,189.56,5040,1.369,1.91,6.43
HD 202696 c,946.6,592.43512,,,189.56,5040,1.369,1.91,6.43
HD 202772 A b,3.308958,323.23311,17.318,0.343,147.2,6272,0.971,1.72,2.59
HD 203030 b,,7656.097,12,24.3,39.29,5472.33,-0.227,,0.86
HD 203473 b,1552.9,2479.074,12.6,6.81,72.79,5780,0.25,1.12,1.33
HD 2039 b,1120,1999.1507,12.7,5.36,85.9,5945,0.194,1.23,1.19
HD 204313 b,1920.09998,1099.6918,13.1,2.69,47.86,5783,0.1,1.03,1.1
HD 204313 c,34.905,17.6,4.38,1.15,47.86,5783,0.1,1.03,1.1
HD 204941 b,1733,73.1009,10.1,0.39,28.74,5026,-0.44,0.58,0.78
HD 205739 b,279.8,435.41,13.6,0.951,92.74,6176,0.36,1.22,1.33
HD 206610 b,673.2,647.10188,13.4,1.48,147.78,4842,1.044,1.55,6.12
HD 20781 b,5.3135,1.93,1.21,5.99,35.37,5256,-0.31,0.7,0.83
HD 20781 c,13.8905,5.33,2.17,2.87,35.37,5256,-0.31,0.7,0.83
HD 20781 d,29.158,10.61,3.25,1.7,35.37,5256,-0.31,0.7,0.83
HD 20781 e,85.5073,14.03,3.83,1.37,35.37,5256,-0.31,0.7,0.83
HD 20782 b,597.0643,472.83,13.6,1.03,35.5,5790,0.107,1.07,1.11
HD 207832 b,160.07,177.9848,14.2,0.342,59.03,5726,-0.11,1.05,0.89
HD 207832 c,1155.7,232.0159,14,0.465,59.03,5726,-0.11,1.05,0.89
HD 20794 b,18.315,2.7,1.45,4.87,6,5401,-0.163,0.7,0.92
HD 20794 c,40.114,2.4,1.35,5.36,6,5401,-0.163,0.7,0.92
HD 20794 d,90.309,4.8,2.04,3.11,6,5401,-0.163,0.7,0.92
HD 20794 e,147.02,4.77,2.03,3.13,6,5401,-0.163,0.7,0.92
HD 208487 b,130.08,165.265,14.2,0.317,44,6067,0.244,1.13,1.2
HD 208527 b,875.5,3146.4,12.5,8.85,314.48,4035,2.863,1.6,51.1
HD 20868 b,380.85001,397.2875,13.7,0.849,48.9,4802,-0.556,0.39,0.76
HD 208897 b,352.7,444.962,13.6,0.972,64.68,4860,1.09,1.25,4.98
HD 209458 b,3.52474859,232.0159,15.581,0.362,48.37,6091,0.232,1.23,1.19
HD 210277 b,442.19,410.0007,13.6,0.896,21.31,5538,0,1.01,1.07
HD 210702 b,354.1,574.63664,13.4,1.31,54.28,4951,1.121,1.61,4.92
HD 211810 b,1558,212.9461,14,0.426,64.76,5652,0.07,1.03,1.13
HD 212301 b,2.24571,162.0933,14.2,0.311,54.32,6239,0.281,1.55,1.16
HD 212771 b,380.7,759.6137,13.3,1.77,111.51,5003,1.063,1.56,5.27
HD 213240 b,882.70001,1773.4914,12.8,4.65,40.92,5979,0.429,1.57,1.51
HD 214823 b,1854.4,6451.949,12.1,20,101.66,5933,0.67,1.31,2.04
HD 215152 b,5.75999,1.819,1.19,5.93,21.61,4935,-0.523,0.77,0.73
HD 215152 c,7.28243,1.72,1.17,5.9,21.61,4935,-0.523,0.77,0.73
HD 215152 d,10.86499,2.801,1.48,4.75,21.61,4935,-0.523,0.77,0.73
HD 215152 e,25.1967,2.877,1.51,4.59,21.61,4935,-0.523,0.77,0.73
HD 215497 b,3.93404,6.3566,2.4,2.53,40.59,5110,-0.342,0.67,0.85
HD 215497 c,567.94,104.3,12.5,0.293,40.59,5110,-0.342,0.67,0.85
HD 216435 b,1311,400.4,13.7,0.856,33.01,5999,0.557,1.3,1.8
HD 216437 b,1256,578.4506,13.4,1.32,26.71,5887,0.35,1.06,1.48
HD 216536 b,148.60001,333.7215,13.8,0.698,380.33,4639,1.559,0.81,9.83
HD 216770 b,118.45,181.1631,14.1,0.355,36.7,5399,-0.15,0.74,0.93
HD 21693 b,22.6786,8.23,2.8,2.06,32.38,5430,-0.208,0.8,0.91
HD 21693 c,53.7357,17.37,4.34,1.17,32.38,5430,-0.208,0.8,0.91
HD 217107 b,7.12682,413.179,13.6,0.903,20.07,5622,0.1,1,1.11
HD 217107 c,4270,826.32,13.2,1.97,20.07,5622,0.1,1,1.11
HD 217786 b,1319,4131.62,12.3,12.2,54.8,5966,0.276,1.02,1.27
HD 217850 b,3501.3,6865.128,12.1,21.3,65.9,5544,0.1,1.03,1.21
HD 218566 b,225.7,63.566,9.32,0.431,28.85,4730,-0.458,0.76,0.85
HD 219077 b,5501,3302.11,12.5,9.29,29.21,5362,0.425,1.05,1.91
HD 219134 b,3.092926,4.74,1.602,6.34,6.55,4699,-0.577,0.81,0.78
HD 219134 c,6.76458,4.36,1.511,6.95,6.55,4699,-0.577,0.81,0.78
HD 219134 d,46.859,16.17,1.61,,6.55,4699,-0.577,0.81,0.78
HD 219134 f,22.717,7.3,1.31,,6.55,4699,-0.577,0.81,0.78
HD 219134 g,94.2,10.80622,3.28,1.68,6.55,4699,-0.577,0.81,0.78
HD 219134 h,2247,108.0622,12.7,0.29,6.55,4699,-0.577,0.81,0.78
HD 219415 b,2093.3,317.83,13.8,0.665,169.78,4820,0.62,1,2.9
HD 219828 b,3.83492,20.97678,4.85,1.01,77.9,5807,0.42,1.18,1.61
HD 219828 c,4682,4640.318,12.3,13.7,77.9,5807,0.42,1.18,1.61
HD 220074 b,672.09998,5288.6912,12.2,16,327.41,3787,2.894,2.2,54.92
HD 220689 b,2209,336.89,13.8,0.704,46.94,5921,0.093,1.04,1.07
HD 220773 b,3724.7,460.8,13.6,1.01,49,5940,0.498,1.16,1.68
HD 220842 b,218.47,1010.6994,13.1,2.47,62.5,5960,0.357,1.13,1.42
HD 221287 b,456.1,982.05,13.1,2.4,56.01,6304,0.22,1.25,1.21
HD 221585 b,1173,511.7063,13.5,1.14,55.94,5620,0.422,1.19,1.85
HD 222076 b,871,495.8148,13.5,1.11,83.5,4806,0.929,1.07,4.1
HD 222155 b,3999,673.7996,13.4,1.54,50.68,5701,0.509,1.21,1.85
HD 222582 b,572.38,2660.2371,12.6,7.31,42.21,5790,0.115,1.12,1.13
HD 224538 b,1189.1,1897.4451,12.8,4.97,77.76,6097,0.47,1.34,1.54
HD 224693 b,26.6904,222.481,14,0.446,93.75,5894,0.61,1.31,1.93
HD 22781 b,528.07,4338.2,12.3,12.8,32.63,5027,-0.476,0.75,0.74
HD 23079 b,730.59998,829.5363,13.2,1.98,33.49,5974,0.133,1.12,1.07
HD 23127 b,1214,521.2412,13.5,1.16,94.11,5773,0.452,1.42,1.64
HD 231701 b,141.63,359.1479,13.7,0.768,109.22,6101,0.47,1.21,1.53
HD 233604 b,192,2089.644,12.7,5.61,868.63,4791,1.75,1.5,10.9
HD 23472 b,17.667,17.92,4.42,1.14,39.08,4826.33,-0.636,0.75,0.73
HD 23472 c,29.625,17.18,4.31,1.18,39.08,4826.33,-0.636,0.75,0.73
HD 23596 b,1561,2870.0049,12.5,8.07,52,6040,0.46,1.47,1.53
HD 238914 b,4100,1906.98,12.8,5,527.24,4769,1.85,1.47,12.73
HD 240210 b,501.75,1655.82,12.8,4.34,142.86,4297,1.55,0.82,25.46
HD 240237 b,745.70001,5050.3187,12.2,15.3,958.16,3926,3.095,8.76,71.23
HD 24040 b,3668,1226.8238,13,3.07,46.68,5802,0.276,1.11,1.3
HD 24064 b,535.59998,4096.8287,12.3,12.1,264.4,4052,2.546,1.61,40
HD 25171 b,1845,301.926,13.8,0.631,55.7,6160,0.276,1.09,1.18
HD 2638 b,3.4442,133.4886,14.3,0.251,55.05,5186,-0.292,0.77,0.94
HD 26965 b,42.378,8.47,2.84,2.03,5.04,5072,-0.34,0.78,0.87
HD 27442 b,428.1,495.8,13.5,1.11,18.28,4846,0.851,1.23,3.18
HD 27631 b,2208,460.83,13.6,1.01,50.36,5737,-0.056,0.94,1
HD 27894 b,18.02,211.35695,14.1,0.414,43.88,4894,-0.409,0.8,0.89
HD 27894 c,36.07,51.48846,8.24,0.506,43.88,4894,-0.409,0.8,0.89
HD 27894 d,5174,1721.04945,12.8,4.51,43.88,4894,-0.409,0.8,0.89
HD 28185 b,379,1875.197,12.8,4.91,39.6,5662,0.016,1.02,1.03
HD 28254 b,1116,368.67,13.7,0.788,54.7,5664,0.34,1.06,1.48
HD 285507 b,6.0881,311.4734,13.8,0.651,45.09,4503,-0.719,0.82,0.69
HD 285968 b,8.7836,8.4,2.83,2.04,9.47,3679,-1.472,0.45,0.45
HD 28678 b,380.2,490.09386,13.5,1.09,190.92,4972,1.26,1.53,6.48
HD 29021 b,1362.3,762.792,13.3,1.78,31.02,5560,-0.174,0.85,0.85
HD 290327 b,2443,772.3269,13.3,1.8,56.7,5505,-0.137,0.84,0.95
